ts,open,high,low,close,volume,volumeUSD,token,chain,previous_close
2021-12-03 11:00:00,4582.04,,4574.32,4579.26,3050.53213294,13969179.775086824,ETH,ETH,56871.69
2021-12-03 11:00:00,56870.27,57373.11,56740.33,56891.69,286.31497121,16288942.584438246,BTC,BTC,4579.26
2021-12-03 11:00:00,1.0008,1.0009,1.0007,1.0008,1350086.97,1351167.0395759998,USDT,USDT,56891.69
2021-12-03 11:00:00,234.718,237.838,233.774,236.481,28875.68,6828549.68208,SOL,SOL,243.146
2021-12-03 12:00:00,4579.78,,4579.0,4619.0,2546.56483329,11762582.96496651,ETH,ETH,271.33
2021-12-03 12:00:00,1.0009,1.0009,1.0008,1.0009,994427.32,995322.3045879998,USDT,USDT,4619.0
2021-12-03 12:00:00,56891.7,57209.7,56858.02,570.3374,189.75498434,108224.36440551632,BTC,BTC,1.0009
2021-12-03 12:00:00,236.574,238.592,236.4,237.873,34951.351,8313982.716423,SOL,SOL,243.792
2021-12-03 13:00:00,237.925,238.352,,235.37900000000002,55070.84099999999,12962519.483739,SOL,SOL,21.8549
2021-12-03 13:00:00,4617.58,4634.28,4592.3,4598.78,5588.32822214,25699492.06141299,ETH,ETH,243.60299999999998
2021-12-03 13:00:00,57033.85,57249.8,56794.02,56840.69,328.03257496,18645597.903203122,BTC,BTC,272.26
2021-12-03 13:00:00,1.0009,,1.0008,,1010926.69,,USDT,USDT,21.8305
2021-12-03 14:00:00,1.0008,,1.0008,1.0008,2036771.34,2038400.7570719998,USDT,USDT,21.7105
2021-12-03 14:00:00,4598.79,4662.75,4573.23,4602.69,11185.47525985,51483275.123758994,ETH,ETH,244.37
2021-12-03 14:00:00,56845.38,57670.68,56783.03,56917.97,633.41039917,36052434.09764609,BTC,BTC,4.6151
2021-12-03 14:00:00,235.4,239.609,235.4,236.046,60449.462999999996,14268853.943297999,SOL,SOL,56917.97
2021-12-03 15:00:00,1.0008,,1.0007,1.0008,2859266.28,2861553.6930239997,USDT,USDT,273.64
2021-12-03 15:00:00,56918.12,56976.67,,56259.02,954.98469979,53726503.32517961,BTC,BTC,267.81
2021-12-03 15:00:00,236.05,237.563,230.09599999999998,230.748,59092.419,13635457.499412,SOL,SOL,56259.02
2021-12-03 15:00:00,4602.34,4605.77,4518.44,4524.75,9451.535132100002,42765833.588969484,ETH,ETH,239.548
2021-12-03 16:00:00,230.74599999999998,,222.889,224.297,182802.185,41001981.688944995,SOL,SOL,4524.75
2021-12-03 16:00:00,1.0007,1.0008,,1.0007,3716035.12,3718636.344584,USDT,USDT,224.297
2021-12-03 16:00:00,4524.75,,,4469.35,21505.60715415,96116085.33440031,ETH,ETH,1.0007
2021-12-03 16:00:00,56259.04,,55730.93,,1394.13143234,,BTC,BTC,4469.35
2021-12-03 17:00:00,224.31400000000002,226.2,218.021,219.41299999999998,237968.579,52213399.824126996,SOL,SOL,20.7881
2021-12-03 17:00:00,1.0007,,1.0005,1.0009,9588203.84,9596833.223455999,USDT,USDT,258.96
2021-12-03 17:00:00,4469.68,4469.68,4320.0,4344.51,44978.93544653,195411434.83680406,ETH,ETH,232.274
2021-12-03 17:00:00,56002.32,56002.32,,55000.0,1928.64412056,106075426.6308,BTC,BTC,4344.51
2021-12-03 18:00:00,4344.14,,4302.15,4355.5,25122.79309013,109422325.3040612,ETH,ETH,233.373
2021-12-03 18:00:00,219.389,,216.812,218.80599999999998,123209.05300000001,26958880.050718002,SOL,SOL,4355.5
2021-12-03 18:00:00,55010.39,55108.01,,55004.35,1493.22389472,82133809.73354204,BTC,BTC,218.80599999999998
2021-12-03 18:00:00,1.0009,,,1.0005,6723304.53,6726666.1822649995,USDT,USDT,55004.35
2021-12-03 19:00:00,1.0006,,1.0004,1.0005,6665668.03,6669000.864015,USDT,USDT,260.46
2021-12-03 19:00:00,55004.34,55178.19,54429.81,54804.0,1120.08806133,61385306.113129325,BTC,BTC,4.3348
2021-12-03 19:00:00,4355.5,4367.52,4274.0,4325.71,27324.5613827,118198128.41875923,ETH,ETH,20.7035
2021-12-03 19:00:00,218.703,220.614,214.767,218.13099999999997,175535.23899999997,38289677.21830899,SOL,SOL,260.55
2021-12-03 20:00:00,54888.04,,53751.25,53838.7,1732.13970999,93256150.20423861,BTC,BTC,218.13099999999997
2021-12-03 20:00:00,1.0004,,1.0002,1.0003,5552718.2,5554384.01546,USDT,USDT,53838.7
2021-12-03 20:00:00,4325.39,4327.24,4182.68,4229.08,33480.03191999,141589733.3921913,ETH,ETH,255.64
2021-12-03 20:00:00,218.05,218.15,,212.704,156440.061,33275426.734943997,SOL,SOL,4229.08
2021-12-03 21:00:00,212.78400000000002,216.65900000000002,204.12,210.3895,210505.484,44288143.526018,SOL,SOL,4.3019
2021-12-03 21:00:00,4229.09,,4035.0,4212.34,51723.84008524,217878400.54465988,ETH,ETH,256.33
2021-12-03 21:00:00,1.0003,1.0008,1.0002,1.0006,10111495.22,10117562.117132,USDT,USDT,4212.34
2021-12-03 21:00:00,53842.35,54060.0,51640.0,53494.99,3584.23812997,191738782.92036384,BTC,BTC,1.0006
2021-12-03 22:00:00,53494.33,54114.51,53371.21,53638.72,1518.28403594,81438812.2842556,BTC,BTC,53494.99
2021-12-03 22:00:00,4213.43,,4203.76,4215.01,18818.964347099998,79322122.91266997,ETH,ETH,20.0526
2021-12-03 22:00:00,216.201,,214.454,214.88099999999997,118923.867,25554479.464826997,SOL,SOL,4.3833
2021-12-03 22:00:00,1.0006,,1.0004,1.0006,4850815.11,4853725.599066,USDT,USDT,214.88099999999997
2021-12-03 23:00:00,1.0006,1.0006,1.0004,1.0005,3551904.21,3553680.1621049996,USDT,USDT,
2021-12-03 23:00:00,4215.0,4249.72,4183.23,4198.83,13645.79255678,57296363.161184564,ETH,ETH,19.912
2021-12-03 23:00:00,214.93599999999998,216.231,210.597,210.81400000000002,49187.395,10369391.48953,SOL,SOL,4198.83
2021-12-03 23:00:00,53638.72,53781.21,53102.33,53431.06,804.35831964,42977717.63818402,BTC,BTC,210.81400000000002
2021-12-04 00:00:00,210.81400000000002,213.96900000000002,,211.757,55291.685999999994,11708401.552302,SOL,SOL,4.3342
2021-12-04 00:00:00,4198.83,4251.1,4198.46,4216.93,12719.23238811,53636112.63439271,ETH,ETH,211.757
2021-12-04 00:00:00,1.0005,1.0006,,1.0006,3775771.15,3778036.61269,USDT,USDT,4.3688
2021-12-04 00:00:00,53431.06,53863.03,53380.0,53638.04,828.48882512,44438516.741339564,BTC,BTC,19.9871
2021-12-04 01:00:00,1.0005,1.0066,1.0005,1.0006,2904063.72,2905806.158232,USDT,USDT,53638.04
2021-12-04 01:00:00,53633.02,,53027.01,,841.14143341,,BTC,BTC,
2021-12-04 01:00:00,4216.3,,4152.38,4167.75,12485.34683259,52035804.26152697,ETH,ETH,248.4
2021-12-04 01:00:00,211.701,212.7,202.22,203.21400000000003,102857.865,20902158.178110003,SOL,SOL,220.94
2021-12-04 02:00:00,53071.23,,52621.61,53010.37,1056.56567939,56008937.59376528,BTC,BTC,220.229
2021-12-04 02:00:00,4168.61,,4124.12,4171.52,14590.32989017,60863852.943441965,ETH,ETH,250.32
2021-12-04 02:00:00,1.0005,,1.0005,1.0007,2961444.42,2963517.4310939997,USDT,USDT,4.21055
2021-12-04 02:00:00,203.25400000000002,,200.324,204.19299999999998,114375.651,23354707.304642998,SOL,SOL,1.0007
2021-12-04 03:00:00,204.145,,201.56099999999998,205.71599999999998,58234.545999999995,11979777.864935998,SOL,SOL,204.19299999999998
2021-12-04 03:00:00,4171.14,4187.15,4131.03,4169.27,11191.83778612,46661793.52653654,ETH,ETH,205.71599999999998
2021-12-04 03:00:00,1.0007,,1.0005,1.0005,2145468.14,2146540.87407,USDT,USDT,4169.27
2021-12-04 03:00:00,53014.16,53139.91,52746.35,53136.36,699.96619399,37193655.67168248,BTC,BTC,19.6312
2021-12-04 04:00:00,4169.18,,4059.25,,18869.08528739,,ETH,ETH,250.51
2021-12-04 04:00:00,205.753,205.77,196.09400000000002,196.13400000000001,107037.484,20993689.886856,SOL,SOL,
2021-12-04 04:00:00,1.0006,1.0008,1.0004,1.0007,4136740.63,4139636.3484409996,USDT,USDT,18.8621
2021-12-04 04:00:00,53136.36,53141.99,52022.53,52038.14,966.00025761,50268856.645545244,BTC,BTC,4.0518
2021-12-04 05:00:00,52037.29,52645.77,49300.0,50357.07,2270.56255982,114338877.76423493,BTC,BTC,52038.14
2021-12-04 05:00:00,4060.54,4121.33,3980.68,4024.31,26668.91839161,107323994.97254004,ETH,ETH,50357.07
2021-12-04 05:00:00,196.2,202.333,190.86,193.477,140924.333,27265617.175841004,SOL,SOL,3.8042
2021-12-04 05:00:00,1.0006,1.0012,,1.0012,5814280.89,5821258.027068,USDT,USDT,202.296
2021-12-04 06:00:00,4022.66,,3575.0,,97097.41749213,,ETH,ETH,16.5075
2021-12-04 06:00:00,1.0011,1.025,1.001,1.013,32828498.67,33255269.15271,USDT,USDT,
2021-12-04 06:00:00,193.25400000000002,,176.0,198.391,534212.095,105982871.739145,SOL,SOL,1.013
2021-12-04 06:00:00,50357.06,50608.86,42333.0,47846.62,8420.71516427,402902758.59306425,BTC,BTC,188.562
2021-12-04 07:00:00,1.0054,1.0082,1.001,1.0036,26971448.75,27068545.9655,USDT,USDT,190.872
2021-12-04 07:00:00,47844.68,48892.32,47200.0,47711.33,2910.59689301,138868448.8593748,BTC,BTC,16.6004
2021-12-04 07:00:00,197.891,210.0,,192.628,222712.83,42900727.017239995,SOL,SOL,47711.33
2021-12-04 07:00:00,3885.51,3958.24,3809.19,3918.97,40528.80266249,158831161.77021843,ETH,ETH,3.4625
2021-12-04 08:00:00,192.64,194.903,185.852,193.378,155112.406,29995326.847467996,SOL,SOL,3.495
2021-12-04 08:00:00,47711.34,47869.73,46750.0,4734782.0,1661.13243691,7865099961.897604,BTC,BTC,
2021-12-04 08:00:00,1.0027,1.0055,1.0016,1.0017,12261335.12,12282179.389704,USDT,USDT,4734782.0
2021-12-04 08:00:00,3918.97,3921.25,,3901.35,21483.98119954,83816530.05282538,ETH,ETH,1.0017
2021-12-04 09:00:00,3900.56,,3886.98,3947.02,19302.2637159,76186420.93193161,ETH,ETH,189.185
2021-12-04 09:00:00,47347.81,48000.0,47071.5,47597.01,1146.00317863,54546324.7532839,BTC,BTC,3947.02
2021-12-04 09:00:00,193.232,197.02700000000002,191.785,192.176,56738.532999999996,10903784.317807999,SOL,SOL,3.5105
2021-12-04 09:00:00,1.0018,1.0027,1.0013,1.0019,7354257.94,7368231.030086,USDT,USDT,192.176
2021-12-04 10:00:00,47599.84,47806.26,47000.0,47574.5,1056.11041265,50243924.82661742,BTC,BTC,3.5618
2021-12-04 10:00:00,3947.73,3955.54,3910.0,3938.68,12319.03361743,48520731.32829919,ETH,ETH,47574.5
2021-12-04 10:00:00,1.0018,1.002,1.0011,1.0018,2431456.63,2435833.251934,USDT,USDT,219.96
2021-12-04 10:00:00,192.176,195.24599999999998,190.83,193.597,67966.617,13158133.151349,SOL,SOL,1.0018
2021-12-04 11:00:00,193.517,195.5,189.632,194.138,53787.541,10442205.634658,SOL,SOL,193.597
2021-12-04 11:00:00,47574.77,47832.69,46877.15,47481.47,887.37958244,42134087.02223739,BTC,BTC,194.138
2021-12-04 11:00:00,1.0018,,,1.0019,2487169.05,2491894.671195,USDT,USDT,3.4793
2021-12-04 11:00:00,3938.68,3966.28,3879.23,3925.1,14536.24311426,57056207.84778193,ETH,ETH,191.146
2021-12-04 12:00:00,194.18099999999998,194.669,185.85,188.623,98348.49699999999,18550788.549630996,SOL,SOL,211.79
2021-12-04 12:00:00,47481.47,47500.0,46200.0,46588.66,1102.35336064,51357165.918714345,BTC,BTC,188.623
2021-12-04 12:00:00,3924.73,,,3874.87,16107.517618799999,62414536.79555955,ETH,ETH,46588.66
2021-12-04 12:00:00,1.0018,1.0019,,1.0018,4437157.16,4445144.042888001,USDT,USDT,3874.87
2021-12-04 13:00:00,188.59900000000002,197.97799999999998,188.521,190.701,96169.056,18339535.148256,SOL,SOL,3.5265
2021-12-04 13:00:00,1.0019,1.0036,1.0015,1.0017,6521819.5,6532906.59315,USDT,USDT,190.701
2021-12-04 13:00:00,3874.06,3983.09,3830.0,3917.24,26606.89063968,104225576.28938009,ETH,ETH,1.0017
2021-12-04 13:00:00,46588.66,47708.75,46573.77,47141.259999999995,1594.5945321,75171195.43230443,BTC,BTC,215.73
2021-12-04 14:00:00,3917.24,3975.0,3899.65,3937.325,21957.37158411,86453308.07240589,ETH,ETH,16.485999999999997
2021-12-04 14:00:00,47172.77,,46840.5,47476.7,1697.88616195,80610031.94505157,BTC,BTC,3.5591
2021-12-04 14:00:00,190.59400000000002,,189.0,194.08700000000002,88733.18800000001,17221958.259356003,SOL,SOL,219.89
2021-12-04 14:00:00,1.0017,1.0017,1.001,1.0015,5683827.62,5692353.3614300005,USDT,USDT,194.08700000000002
2021-12-04 15:00:00,3971.97,,3920.95,4035.07,24867.22074868,100340976.42637621,ETH,ETH,1.0015
2021-12-04 15:00:00,194.08700000000002,205.7,193.50099999999998,203.46099999999998,135635.583,27596551.352763,SOL,SOL,17.1326
2021-12-04 15:00:00,47475.04,48066.14,47350.0,48014.55,1968.7537340999997,94528824.60363115,BTC,BTC,203.46099999999998
2021-12-04 15:00:00,1.0014,1.0061,1.0011,1.0025,21211057.23,21264084.873075,USDT,USDT,48014.55
2021-12-04 16:00:00,203.22099999999998,208.0,,205.452,124863.371,25653429.298692,SOL,SOL,17.067
2021-12-04 16:00:00,48014.55,49200.0,47930.0,48279.87,2183.39198829,105413881.35368273,BTC,BTC,205.452
2021-12-04 16:00:00,1.0025,1.0111,1.0014,1.0015,21531204.01,21563500.816015,USDT,USDT,48279.87
2021-12-04 16:00:00,4036.42,4076.18,4027.79,4043.45,26301.54416624,106348978.75898312,ETH,ETH,224.02
2021-12-04 17:00:00,4042.82,,3983.27,3994.07,19481.82576807,77811775.84547535,ETH,ETH,193.49400000000003
2021-12-04 17:00:00,48291.0,48555.0,47849.95,47910.93,1620.1588735,77623318.37713736,BTC,BTC,3994.07
2021-12-04 17:00:00,205.308,208.0,198.99,199.187,100383.30099999999,19995048.576287,SOL,SOL,16.791
2021-12-04 17:00:00,1.0015,1.002,1.0012,1.0013,12699965.63,12716475.585319001,USDT,USDT,199.187
2021-12-04 18:00:00,199.22299999999998,,198.832,,59617.989,,SOL,SOL,3.6908
2021-12-04 18:00:00,3993.61,4038.35,3986.79,4022.97,15597.87166511,62749769.772587575,ETH,ETH,16.91675
2021-12-04 18:00:00,1.0014,1.0015,1.0012,1.0013,5330680.55,5337610.434715,USDT,USDT,219.46
2021-12-04 18:00:00,47936.2,48466.89,47859.79,48321.62,1099.16934235,53113643.276686616,BTC,BTC,1.0013
2021-12-04 19:00:00,1.0013,1.0014,1.0012,1.0013,9282225.96,9294292.853748001,USDT,USDT,48321.62
2021-12-04 19:00:00,203.356,207.82,202.605,206.5,57382.058,11849394.977,SOL,SOL,3.7455
2021-12-04 19:00:00,48321.62,48994.0,48238.66,48991.83,1296.25467297,63505888.57485184,BTC,BTC,206.5
2021-12-04 19:00:00,4022.95,,4010.59,4074.19,12671.06661986,51624332.91196741,ETH,ETH,17.168
2021-12-04 20:00:00,1.0014,1.0021,1.0012,1.0016,13276852.94,13298095.904704,USDT,USDT,220.91
2021-12-04 20:00:00,206.46,213.0,,207.612,68643.178,14251147.470936,SOL,SOL,199.766
2021-12-04 20:00:00,48991.83,,48742.56,49371.73,1531.0156708,75588892.32450649,BTC,BTC,207.612
2021-12-04 20:00:00,4074.19,4147.37,4059.89,4127.91,14146.96501984,58397398.37504773,ETH,ETH,17.372
2021-12-04 21:00:00,1.0016,1.0018,,1.0013,7085459.64,7094670.737532,USDT,USDT,221.33
2021-12-04 21:00:00,207.612,211.0,205.312,207.364,57768.574,11979122.578936001,SOL,SOL,220.43
2021-12-04 21:00:00,49371.74,49594.01,49028.54,49342.56,939.44718489,46354729.087265916,BTC,BTC,207.364
2021-12-04 21:00:00,4127.92,4139.0,4095.0,4110.9,13659.78849235,56154024.51320161,ETH,ETH,49342.56
2021-12-04 22:00:00,49353.44,49462.47,48557.0,48817.08,710.91288531,34704691.19520909,BTC,BTC,3.7011
2021-12-04 22:00:00,1.0013,1.0013,1.001,1.0013,4345478.41,4351127.531933,USDT,USDT,48817.08
2021-12-04 22:00:00,4110.9,4118.2,4040.0,4071.01,14513.47832303,59084515.38783836,ETH,ETH,1.0013
2021-12-04 22:00:00,207.438,207.93900000000002,199.0,201.50099999999998,57844.695,11655763.887194999,SOL,SOL,17.1183
2021-12-04 23:00:00,201.604,206.201,201.0,203.6005,33753.574,6872244.543187001,SOL,SOL,201.50099999999998
2021-12-04 23:00:00,1.0012,1.0013,1.001,1.0013,3448982.2,3453465.8768600007,USDT,USDT,17.2675
2021-12-04 23:00:00,48817.08,49595.0,48705.67,49308.16,726.00203193,35797824.350729555,BTC,BTC,1.0013
2021-12-04 23:00:00,4071.64,4109.9,4065.97,4100.6,8192.93324321,33595942.05710693,ETH,ETH,3.7985
2021-12-05 00:00:00,4102.19,4133.96,4065.89,4099.925,9769.17326374,40052877.69333922,ETH,ETH,3.7552
2021-12-05 00:00:00,204.045,205.27599999999998,198.533,201.114,55243.264,11110193.796096,SOL,SOL,4099.925
2021-12-05 00:00:00,49308.16,49572.73,,49241.12,637.2155543,31377207.575152818,BTC,BTC,221.2
2021-12-05 00:00:00,1.0013,1.0014,1.0009,1.0013,5297501.74,5304388.492262,USDT,USDT,49241.12
2021-12-05 01:00:00,201.102,204.78,193.645,197.565,121113.102,23927709.996629998,SOL,SOL,1.0013
2021-12-05 01:00:00,4123.13,4169.69,4071.83,4118.7,14977.47195234,61687713.730102755,ETH,ETH,16.9517
2021-12-05 01:00:00,49235.26,49782.44,48385.01,49045.49,1048.80949282,51439375.49200838,BTC,BTC,4118.7
2021-12-05 01:00:00,1.0014,1.0077,1.0011,1.0016,5578985.48,5587911.856768001,USDT,USDT,49045.49
2021-12-05 02:00:00,4118.7,4142.47,4085.82,4111.0,10765.47125515,44256852.32992165,ETH,ETH,3.8301
2021-12-05 02:00:00,1.0015,1.0016,1.0012,1.0013,3398076.7,3402494.1997100003,USDT,USDT,4111.0
2021-12-05 02:00:00,197.415,197.96900000000002,,195.918,73014.447,14304844.427346,SOL,SOL,1.0013
2021-12-05 02:00:00,49038.77,49317.57,48740.23,49115.37,580.92645301,28532417.682373766,BTC,BTC,219.32
2021-12-05 03:00:00,49115.37,49200.0,48888.0,49162.06,444.09953997,21832848.229977537,BTC,BTC,200.831
2021-12-05 03:00:00,195.923,196.99900000000002,193.06099999999998,193.958,60160.062000000005,11668525.305396002,SOL,SOL,220.68
2021-12-05 03:00:00,4110.59,4131.89,4090.73,4118.95,9987.96734954,41139938.11438778,ETH,ETH,193.958
2021-12-05 03:00:00,1.0013,1.0013,1.001,1.0012,2492050.54,2495041.0006480003,USDT,USDT,4118.95
2021-12-05 04:00:00,4118.55,4188.32,4101.05,4171.41,12447.28853287,51922743.85889924,ETH,ETH,17.1119
2021-12-05 04:00:00,193.958,197.56599999999997,191.359,196.94400000000002,87767.88900000001,17285359.131216004,SOL,SOL,223.29
2021-12-05 04:00:00,49162.75,49477.19,48957.1,49259.39,499.66057902,24612975.329571996,BTC,BTC,3.8728
2021-12-05 04:00:00,1.0012,1.0012,,1.0011,3576679.56,3580613.9075160003,USDT,USDT,49259.39
2021-12-05 05:00:00,196.94400000000002,197.53599999999997,,196.16,35802.799,7023077.05184,SOL,SOL,202.208
2021-12-05 05:00:00,1.0011,1.0012,1.001,1.0012,3646924.07,3651300.3788840002,USDT,USDT,196.16
2021-12-05 05:00:00,49259.38,49333.56,48925.0,49037.78,420.77491729,20633867.823585216,BTC,BTC,3.7668
2021-12-05 05:00:00,4171.57,,4148.82,4167.09,10587.37042975,44118525.44410693,ETH,ETH,17.0057
2021-12-05 06:00:00,196.093,200.31599999999997,194.46400000000003,197.39,53031.597,10467906.93183,SOL,SOL,200.55200000000002
2021-12-05 06:00:00,4167.33,4215.0,,4209.07,10052.77028072,42312813.80547013,ETH,ETH,224.05
2021-12-05 06:00:00,49034.27,,48958.13,49519.73,530.10231304,26250523.414116282,BTC,BTC,4209.07
2021-12-05 06:00:00,1.0012,1.0012,1.001,1.0011,2766523.1,2769566.2754100002,USDT,USDT,49519.73
2021-12-05 07:00:00,4208.72,4234.99,4192.45,4226.38,5872.23933637,24818314.88644744,ETH,ETH,17.1685
2021-12-05 07:00:00,49519.72,49704.82,49335.68,49587.25,761.40361245,37755911.28146126,BTC,BTC,4226.38
2021-12-05 07:00:00,1.0011,1.0012,1.001,1.0012,2719180.39,2722443.4064680003,USDT,USDT,17.1931
2021-12-05 07:00:00,199.90900000000002,,198.262,202.437,39550.346,8006453.393202,SOL,SOL,1.0012
2021-12-05 08:00:00,202.447,,199.47299999999998,200.80200000000002,26984.581000000002,5418557.833962001,SOL,SOL,3.8913
2021-12-05 08:00:00,49587.24,49782.0,49338.76,49396.33,599.70985361,29623465.833171252,BTC,BTC,200.80200000000002
2021-12-05 08:00:00,4227.17,4237.93,4188.04,4207.86,4844.29027377,20384095.27138583,ETH,ETH,17.0697
2021-12-05 08:00:00,1.0012,1.0014,1.0011,1.0014,2668869.03,2672605.4466419998,USDT,USDT,4207.86
2021-12-05 09:00:00,49396.32,49679.45,49263.84,49576.62,660.89916017,32765146.522067226,BTC,BTC,17.1589
2021-12-05 09:00:00,4208.65,4225.7,4179.7,4221.86,4808.56320188,20301080.639489096,ETH,ETH,49576.62
2021-12-05 09:00:00,200.803,201.99,197.893,201.433,28680.463,5777191.703478999,SOL,SOL,222.67
2021-12-05 09:00:00,1.0014,1.0018,1.0013,1.0018,1386146.42,1388641.483556,USDT,USDT,201.27200000000002
2021-12-05 10:00:00,49576.62,49584.51,48817.15,49112.93,900.1126142,44207167.813321605,BTC,BTC,16.8701
2021-12-05 10:00:00,4221.86,4222.32,4170.07,4194.98,8437.42260434,35394819.076754205,ETH,ETH,49112.93
2021-12-05 10:00:00,1.0017,1.0018,1.0017,1.0017,778749.81,780073.684677,USDT,USDT,199.06400000000002
2021-12-05 10:00:00,201.454,201.89700000000002,196.47400000000002,197.188,25074.921000000002,4944473.522148,SOL,SOL,218.86
2021-12-05 11:00:00,49113.55,,,4936795.0,621.15977681,3066538480.3567243,BTC,BTC,197.188
2021-12-05 11:00:00,1.0018,1.0018,1.0017,1.0018,613469.33,614573.574794,USDT,USDT,3.8084
2021-12-05 11:00:00,197.158,200.218,196.632,198.563,22550.726000000002,4477739.806738,SOL,SOL,1.0018
2021-12-05 11:00:00,4194.98,4229.98,4179.94,4201.01,8309.40952154,34907912.49408475,ETH,ETH,198.563
2021-12-05 12:00:00,49368.05,49508.74,49108.69,49370.94,632.25406176,31214977.347909257,BTC,BTC,4201.01
2021-12-05 12:00:00,198.574,200.015,,196.40200000000002,23819.439,4678185.458478,SOL,SOL,16.8645
2021-12-05 12:00:00,1.0018,1.0018,1.0015,1.0016,1801306.91,1804189.001056,USDT,USDT,196.40200000000002
2021-12-05 12:00:00,4201.02,4224.25,4184.76,4201.23,8123.95609869,34130608.08049938,ETH,ETH,219.55
2021-12-05 13:00:00,4201.17,4257.0,4190.98,4238.84,13496.3549118,57208889.05433431,ETH,ETH,4201.23
2021-12-05 13:00:00,49372.16,,,49479.22,991.63684528,49065417.62771508,BTC,BTC,4238.84
2021-12-05 13:00:00,1.0015,,1.0014,1.0015,1164625.62,1166372.5584300002,USDT,USDT,3.8817
2021-12-05 13:00:00,196.43,,195.1,197.638,62582.093,12368599.696334,SOL,SOL,221.96
2021-12-05 14:00:00,197.60299999999998,197.83900000000003,194.23,195.02,42895.02099999999,8365386.99542,SOL,SOL,197.638
2021-12-05 14:00:00,4238.48,4239.55,4202.0,4208.1,9629.95923144,40523831.44182266,ETH,ETH,3.806
2021-12-05 14:00:00,1.0014,1.0015,1.0013,1.0015,2590666.16,2594552.1592400004,USDT,USDT,4208.1
2021-12-05 14:00:00,49486.73,49557.2,49244.46,49408.18,804.51895735,39749817.45816112,BTC,BTC,1.0015
2021-12-05 15:00:00,195.109,,190.0,190.774,87444.89300000001,16682212.017182002,SOL,SOL,3.6324
2021-12-05 15:00:00,1.0015,1.0015,1.0014,1.0015,2258077.42,2261464.53613,USDT,USDT,214.15
2021-12-05 15:00:00,4207.5,,4133.39,4148.19,11274.88661491,46770371.90710351,ETH,ETH,193.33900000000003
2021-12-05 15:00:00,49408.66,49455.28,48890.79,49011.46,1145.30557259,56133098.25877189,BTC,BTC,4148.19
2021-12-05 16:00:00,4147.6,4169.0,4038.13,4076.94,22208.72806188,90543651.78460105,ETH,ETH,16.4993
2021-12-05 16:00:00,49011.46,,47827.0,48005.02,1918.70994985,92107709.51674823,BTC,BTC,210.11
2021-12-05 16:00:00,190.812,,181.5,,251113.612,,SOL,SOL,48005.02
2021-12-05 16:00:00,1.0015,1.0015,,1.0014,5340022.21,5347498.241094001,USDT,USDT,
2021-12-05 17:00:00,185.601,189.58,,187.977,158365.215,29769018.020055,SOL,SOL,3.5123
2021-12-05 17:00:00,1.0014,,1.0012,1.0013,3942756.36,3947881.943268,USDT,USDT,190.385
2021-12-05 17:00:00,48020.89,48917.09,47977.18,48563.33,1263.8568627999998,61377097.900921114,BTC,BTC,1.0013
2021-12-05 17:00:00,4076.93,,4070.04,4114.58,16418.82448621,67556566.85446994,ETH,ETH,48563.33
2021-12-05 18:00:00,188.047,191.33599999999998,185.83700000000002,190.516,95548.043,18203430.960188,SOL,SOL,16.44025
2021-12-05 18:00:00,4114.58,4172.98,4092.6,4161.71,11212.90348504,46664852.56272582,ETH,ETH,190.516
2021-12-05 18:00:00,1.0013,1.0013,1.0012,1.0013,2594904.17,2598277.545421,USDT,USDT,4161.71
2021-12-05 18:00:00,48563.48,49388.67,48451.06,49351.61,1308.76968457,64589891.05272166,BTC,BTC,1.0013
2021-12-05 19:00:00,1.0013,1.0013,1.001,1.0013,1742729.0,1744994.5477000002,USDT,USDT,3.5107
2021-12-05 19:00:00,4161.73,4186.05,4141.36,41.5432,8791.28932426,365218.29065559804,ETH,ETH,1.0013
2021-12-05 19:00:00,190.55,,188.235,190.71,58743.77099999999,11203024.56741,SOL,SOL,41.5432
2021-12-05 19:00:00,49351.61,49425.69,49156.34,49190.93,1127.21923698,55448962.58093659,BTC,BTC,16.4646
2021-12-05 20:00:00,4154.32,4158.05,4102.4,4145.37,8399.61565737,34819514.75759187,ETH,ETH,3.5027
2021-12-05 20:00:00,1.0013,1.0013,1.0012,1.0013,2671561.06,2675034.0893780002,USDT,USDT,3.4942
2021-12-05 20:00:00,49190.93,49243.39,48374.24,48988.73,1144.21327416,56053555.15024023,BTC,BTC,1.0013
2021-12-05 20:00:00,190.718,191.11599999999999,186.551,190.453,50748.380999999994,9665181.406592999,SOL,SOL,190.43599999999998
2021-12-05 21:00:00,4145.38,4163.0,4113.83,4141.21,8046.12440689,33320690.855056934,ETH,ETH,190.644
2021-12-05 21:00:00,48990.66,49114.23,48617.35,48918.71,914.65279814,44743634.9828992,BTC,BTC,4141.21
2021-12-05 21:00:00,190.502,192.89,187.283,190.74900000000002,72358.784,13802365.689216001,SOL,SOL,16.302
2021-12-05 21:00:00,1.0012,1.0014,1.0012,1.0014,4815141.38,4821882.577932,USDT,USDT,190.74900000000002
2021-12-05 22:00:00,4141.21,4158.18,4105.32,4149.93,9657.09424128,40076265.10471511,ETH,ETH,1.0014
2021-12-05 22:00:00,1.0014,,1.0006,1.0013,2588465.64,2591830.645332,USDT,USDT,4149.93
2021-12-05 22:00:00,48918.02,49300.0,48595.62,49237.59,1009.51858305,49706262.089596845,BTC,BTC,190.878
